player.name,player.id,team.abbreviation,period
Luc Mbah a Moute,201601,LAC,1
Blake Griffin,201933,LAC,1
DeAndre Jordan,201599,LAC,1
JJ Redick,200755,LAC,1
Chris Paul,101108,LAC,1
James Ennis III,203516,MEM,1
JaMychal Green,203210,MEM,1
Marc Gasol,201188,MEM,1
Tony Allen,2754,MEM,1
Mike Conley,201144,MEM,1
Jamal Crawford,2037,LAC,2
Austin Rivers,203085,LAC,2
Raymond Felton,101109,LAC,2
Marreese Speights,201578,LAC,2
Wesley Johnson,202325,LAC,2
Mike Conley,201144,MEM,2
Vince Carter,1713,MEM,2
Wade Baldwin IV,1627735,MEM,2
Zach Randolph,2216,MEM,2
Jarell Martin,1626185,MEM,2
Luc Mbah a Moute,201601,LAC,3
Blake Griffin,201933,LAC,3
DeAndre Jordan,201599,LAC,3
JJ Redick,200755,LAC,3
Chris Paul,101108,LAC,3
James Ennis III,203516,MEM,3
JaMychal Green,203210,MEM,3
Marc Gasol,201188,MEM,3
Tony Allen,2754,MEM,3
Mike Conley,201144,MEM,3
Jamal Crawford,2037,LAC,4
Austin Rivers,203085,LAC,4
Raymond Felton,101109,LAC,4
Marreese Speights,201578,LAC,4
Wesley Johnson,202325,LAC,4
Marc Gasol,201188,MEM,4
Mike Conley,201144,MEM,4
Vince Carter,1713,MEM,4
Zach Randolph,2216,MEM,4
Troy Daniels,203584,MEM,4
