player.name,player.id,team.abbreviation,period
Marcus Morris Sr.,202694,PHX,1
Markieff Morris,202693,PHX,1
Alex Len,203458,PHX,1
P.J. Tucker,200782,PHX,1
Eric Bledsoe,202339,PHX,1
Nicolas Batum,201587,POR,1
LaMarcus Aldridge,200746,POR,1
Robin Lopez,201577,POR,1
Arron Afflalo,201167,POR,1
Damian Lillard,203081,POR,1
Alex Len,203458,PHX,2
P.J. Tucker,200782,PHX,2
Archie Goodwin,203462,PHX,2
Brandan Wright,201148,PHX,2
T.J. Warren,203933,PHX,2
Arron Afflalo,201167,POR,2
CJ McCollum,203468,POR,2
Chris Kaman,2549,POR,2
Steve Blake,2581,POR,2
Dorell Wright,2748,POR,2
Marcus Morris Sr.,202694,PHX,3
Markieff Morris,202693,PHX,3
Alex Len,203458,PHX,3
P.J. Tucker,200782,PHX,3
Eric Bledsoe,202339,PHX,3
Nicolas Batum,201587,POR,3
LaMarcus Aldridge,200746,POR,3
Robin Lopez,201577,POR,3
Arron Afflalo,201167,POR,3
Damian Lillard,203081,POR,3
Alex Len,203458,PHX,4
Brandan Wright,201148,PHX,4
T.J. Warren,203933,PHX,4
AJ Price,201985,PHX,4
Reggie Bullock,203493,PHX,4
CJ McCollum,203468,POR,4
Chris Kaman,2549,POR,4
Steve Blake,2581,POR,4
Dorell Wright,2748,POR,4
Meyers Leonard,203086,POR,4
