player.name,player.id,team.abbreviation,period
Chandler Parsons,202718,HOU,1
Greg Smith,202962,HOU,1
Omer Asik,201600,HOU,1
James Harden,201935,HOU,1
Jeremy Lin,202391,HOU,1
John Salmons,2422,SAC,1
Jason Thompson,201574,SAC,1
DeMarcus Cousins,202326,SAC,1
Tyreke Evans,201936,SAC,1
Isaiah Thomas,202738,SAC,1
Donatas Motiejunas,202700,HOU,2
Terrence Jones,203093,HOU,2
Patrick Beverley,201976,HOU,2
Francisco Garcia,101128,HOU,2
James Anderson,202341,HOU,2
Marcus Thornton,201977,SAC,2
Toney Douglas,201962,SAC,2
Patrick Patterson,202335,SAC,2
Travis Outlaw,2566,SAC,2
Cole Aldrich,202332,SAC,2
Chandler Parsons,202718,HOU,3
Greg Smith,202962,HOU,3
Omer Asik,201600,HOU,3
James Harden,201935,HOU,3
Jeremy Lin,202391,HOU,3
John Salmons,2422,SAC,3
Jason Thompson,201574,SAC,3
DeMarcus Cousins,202326,SAC,3
Tyreke Evans,201936,SAC,3
Isaiah Thomas,202738,SAC,3
Chandler Parsons,202718,HOU,4
Omer Asik,201600,HOU,4
Terrence Jones,203093,HOU,4
Patrick Beverley,201976,HOU,4
Francisco Garcia,101128,HOU,4
Tyreke Evans,201936,SAC,4
Isaiah Thomas,202738,SAC,4
Marcus Thornton,201977,SAC,4
Patrick Patterson,202335,SAC,4
Chuck Hayes,101236,SAC,4
