player.name,player.id,team.abbreviation,period
Jayson Tatum,1628369,BOS,1
Al Horford,201143,BOS,1
Daniel Theis,1628464,BOS,1
Marcus Smart,203935,BOS,1
Kyrie Irving,202681,BOS,1
Bojan Bogdanovic,202711,IND,1
Thaddeus Young,201152,IND,1
Myles Turner,1626167,IND,1
Lance Stephenson,202362,IND,1
Darren Collison,201954,IND,1
Jayson Tatum,1628369,BOS,2
Abdel Nader,1627846,BOS,2
Aron Baynes,203382,BOS,2
Terry Rozier,1626179,BOS,2
Semi Ojeleye,1628400,BOS,2
Thaddeus Young,201152,IND,2
Domantas Sabonis,1627734,IND,2
Cory Joseph,202709,IND,2
Damien Wilkins,2863,IND,2
Joe Young,1626202,IND,2
Jayson Tatum,1628369,BOS,3
Al Horford,201143,BOS,3
Marcus Smart,203935,BOS,3
Kyrie Irving,202681,BOS,3
Abdel Nader,1627846,BOS,3
Aron Baynes,203382,BOS,3
Bojan Bogdanovic,202711,IND,3
Thaddeus Young,201152,IND,3
Myles Turner,1626167,IND,3
Lance Stephenson,202362,IND,3
Darren Collison,201954,IND,3
Daniel Theis,1628464,BOS,4
Kyrie Irving,202681,BOS,4
Abdel Nader,1627846,BOS,4
Terry Rozier,1626179,BOS,4
Semi Ojeleye,1628400,BOS,4
Myles Turner,1626167,IND,4
Domantas Sabonis,1627734,IND,4
Cory Joseph,202709,IND,4
Damien Wilkins,2863,IND,4
Joe Young,1626202,IND,4
