eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Capela vs. Porzingis: Tip to Tucker,"","","",,0,,,203991,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,1,1,11:44:00,Westbrook Bad Pass Turnover (P1.T1),"",Porzingis STEAL (1 STL),TRUE,turnover,0,,,201566,16,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,1,7,1,11:40:00,"","",Doncic 2' Dunk (2 PTS) (Hardaway Jr. 1 AST),TRUE,made.shot,1,2 - 0,-2,1629029,20,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,5,1,1,11:31:00,Harden Bad Pass Turnover (P1.T2),"",Finney-Smith STEAL (1 STL),TRUE,turnover,2,,,201935,29,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,1,7,1,11:27:00,"","",Finney-Smith 1' Dunk (2 PTS),TRUE,made.shot,3,4 - 0,-4,1627827,33,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,5,2,1,11:11:00,Capela Lost Ball Turnover (P1.T3),"",Powell STEAL (1 STL),TRUE,turnover,4,,,203991,49,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,1,1,1,11:00:00,"","",Hardaway Jr. 26' 3PT Jump Shot (3 PTS) (Doncic 1 AST),TRUE,made.shot,5,7 - 0,-7,203501,60,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
18,1,6,1,10:51:00,Harden 2' Driving Layup (2 PTS),"","",TRUE,made.shot,6,7 - 2,-5,201935,69,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,1,98,1,10:36:00,"","",Porzingis 3' Cutting Layup Shot (2 PTS) (Doncic 2 AST),"",,7,9 - 2,-7,204001,84,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
21,6,2,1,10:36:00,House Jr. S.FOUL (P1.T1) (D.Collins),"","","",,7,,,1627863,84,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
23,3,10,1,10:36:00,"","",Porzingis Free Throw 1 of 1 (3 PTS),TRUE,last.ft.made,7,10 - 2,-8,204001,84,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
24,2,3,1,10:24:00,MISS Capela 11' Hook Shot,"",Porzingis BLOCK (1 BLK),"",,8,,,203991,96,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,4,0,1,10:21:00,"","",Powell REBOUND (Off:0 Def:1),TRUE,missed.shot,8,,,203939,99,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,5,45,1,10:16:00,"","",Doncic Out of Bounds - Bad Pass Turnover Turnover (P1.T1),TRUE,turnover,9,,,1629029,104,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,2,80,1,10:03:00,MISS Harden 25' 3PT Step Back Jump Shot,"","","",,10,,,201935,117,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
