eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Harden vs. Zeller: Tip to Graham,"",,,201935,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,80,1,11:34:00,26,TRUE,made.shot,0,"",Bridges 21' Step Back Jump Shot (2 PTS),2 - 0,-2,1628970,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,8,1,6,1,11:17:00,43,"",,1,Gordon 2' Driving Layup (2 PTS) (Harden 1 AST),"",2 - 2,TIE,201569,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
5,10,6,2,1,11:17:00,43,"",,1,"",Zeller S.FOUL (P1.T1) (T.Maddox),,,203469,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
6,12,3,10,1,11:17:00,43,"",,1,MISS Gordon Free Throw 1 of 1,"",,,201569,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,TRUE,"","","","",TRUE,"","","","",""
7,13,4,0,1,11:17:00,43,TRUE,missed.shot,1,"",Bridges REBOUND (Off:0 Def:1),,,1628970,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
8,14,2,1,1,10:55:00,65,"",,2,"",MISS Bridges  3PT Jump Shot,,,1628970,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
9,15,4,0,1,10:52:00,68,"",,2,"",Bridges REBOUND (Off:1 Def:1),,,1628970,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,16,1,52,1,10:45:00,75,TRUE,made.shot,2,"",Bridges 1' Alley Oop Dunk (4 PTS) (Graham 1 AST),4 - 2,-2,1628970,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,18,2,101,1,10:35:00,85,"",,3,MISS Harden 10' Driving Floating Jump Shot,"",,,201935,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,19,4,0,1,10:33:00,87,TRUE,missed.shot,3,"",Martin REBOUND (Off:0 Def:1),,,1628998,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,20,1,1,1,10:27:00,93,TRUE,made.shot,4,"",Rozier 27' 3PT Jump Shot (3 PTS) (Martin 1 AST),7 - 2,-5,1626179,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
14,22,2,1,1,10:09:00,111,"",,5,MISS Gordon 26' 3PT Jump Shot,"",,,201569,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,23,4,0,1,10:07:00,113,TRUE,missed.shot,5,"",Zeller REBOUND (Off:0 Def:1),,,203469,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,24,1,80,1,09:58:00,122,TRUE,made.shot,6,"",Rozier 27' 3PT Step Back Jump Shot (6 PTS) (Graham 2 AST),10 - 2,-8,1626179,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
17,26,1,1,1,09:45:00,135,TRUE,made.shot,7,House Jr. 27' 3PT Jump Shot (3 PTS) (McLemore 1 AST),"",10 - 5,-5,1627863,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
18,28,2,1,1,09:24:00,156,"",,8,"",MISS Rozier 27' 3PT Jump Shot,,,1626179,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,29,4,0,1,09:21:00,159,TRUE,missed.shot,8,Gordon REBOUND (Off:0 Def:1),"",,,201569,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,30,5,2,1,09:07:00,173,TRUE,turnover,9,Harden Lost Ball Turnover (P1.T1),Zeller STEAL (1 STL),,,201935,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,32,2,1,1,08:51:00,189,"",,10,"",MISS Graham 29' 3PT Jump Shot,,,1628984,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
22,33,4,0,1,08:48:00,192,"",,10,"",Bridges REBOUND (Off:2 Def:1),,,1628970,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
23,34,6,2,1,08:42:00,198,"",,10,McLemore S.FOUL (P1.T1) (T.Maddox),"",,,203463,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
24,36,3,11,1,08:42:00,198,"",,10,"",Rozier Free Throw 1 of 2 (7 PTS),11 - 5,-6,1626179,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,37,3,12,1,08:42:00,198,TRUE,last.ft.made,10,"",Rozier Free Throw 2 of 2 (8 PTS),12 - 5,-7,1626179,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
26,38,5,1,1,08:39:00,201,TRUE,turnover,11,Harden Bad Pass Turnover (P2.T2),Bridges STEAL (1 STL),,,201935,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
27,40,6,1,1,08:36:00,204,"",,12,Tucker P.FOUL (P1.T2) (S.Corbin),"",,,200782,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
28,42,2,47,1,08:25:00,215,"",,12,"",MISS Zeller 11' Turnaround Jump Shot,,,203469,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
