eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball McGee vs. Aldridge: Tip to James,"","","",,0,,,201580,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,106,1,11:54:00,MISS McGee 2' Running Alley Oop Dunk Shot,"","","",,0,,,201580,6,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:51:00,"","",Murray REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,1627749,9,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,2,47,1,11:41:00,"","",MISS DeRozan 11' Turnaround Jump Shot,"",,1,,,201942,19,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:37:00,Davis REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,203076,23,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,2,80,1,11:28:00,MISS Davis 10' Step Back Jump Shot,"","","",,2,,,203076,32,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,11:26:00,"","",Aldridge REBOUND (Off:0 Def:1),TRUE,missed.shot,2,,,200746,34,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,2,79,1,11:11:00,"","",MISS Forbes 25' 3PT Pullup Jump Shot,"",,3,,,1627854,49,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
14,4,0,1,11:09:00,Green REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,201980,51,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,1,79,1,10:58:00,Bradley 18' Pullup Jump Shot (2 PTS) (James 1 AST),"","",TRUE,made.shot,4,0 - 2,2,202340,62,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,1,1,1,10:38:00,"","",Lyles 25' 3PT Jump Shot (3 PTS) (Aldridge 1 AST),TRUE,made.shot,5,3 - 2,-1,1626168,82,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
19,2,63,1,10:20:00,MISS Bradley 13' Fadeaway Jumper,"","","",,6,,,202340,100,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
20,4,0,1,10:17:00,"","",DeRozan REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,201942,103,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
21,2,101,1,10:09:00,"","",MISS Murray 8' Driving Floating Jump Shot,"",,7,,,1627749,111,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
22,4,0,1,10:07:00,James REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,2544,113,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
23,2,6,1,09:45:00,MISS James 2' Driving Layup,"","","",,8,,,2544,135,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
25,4,0,1,09:42:00,"","",Aldridge REBOUND (Off:0 Def:2),TRUE,missed.shot,8,,,200746,138,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
26,2,41,1,09:40:00,"","",MISS Murray 3' Running Layup,"",,9,,,1627749,140,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,4,0,1,09:38:00,Bradley REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,9,,,202340,142,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
28,6,1,1,09:32:00,"","",DeRozan P.FOUL (P1.T1) (J.Goble),"",,10,,,201942,148,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
30,2,1,1,09:15:00,MISS Green  3PT Jump Shot,"","","",,10,,,201980,165,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
31,4,0,1,09:13:00,Green REBOUND (Off:1 Def:1),"","","",,10,,,201980,167,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
32,2,1,1,09:01:00,MISS Bradley  3PT Jump Shot,"","","",,10,,,202340,179,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
33,4,0,1,08:57:00,"","",DeRozan REBOUND (Off:0 Def:2),TRUE,missed.shot,10,,,201942,183,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,2,1,1,08:37:00,"","",MISS Aldridge 26' 3PT Jump Shot,"",,11,,,200746,203,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
35,4,0,1,08:34:00,McGee REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,11,,,201580,206,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
36,2,1,1,08:28:00,MISS Davis 25' 3PT Jump Shot,"","","",,12,,,203076,212,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
37,4,0,1,08:26:00,Davis REBOUND (Off:1 Def:1),"","","",,12,,,203076,214,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,2,103,1,08:19:00,"","",MISS Lyles 23' Running Pull-Up Jump Shot,"",,12,,,1626168,221,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
39,4,0,1,08:15:00,Green REBOUND (Off:1 Def:2),"","",TRUE,missed.shot,12,,,201980,225,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
40,1,41,1,08:12:00,Davis 2' Running Layup (2 PTS) (James 2 AST),"","",TRUE,made.shot,13,3 - 4,1,203076,228,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
42,9,1,1,08:12:00,"","",Spurs Timeout: Regular (Reg.1 Short 0),"",,14,,,1610612759,228,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
43,1,1,1,07:49:00,"","",Murray 26' 3PT Jump Shot (3 PTS) (Forbes 1 AST),TRUE,made.shot,14,6 - 4,-2,1627749,251,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
45,2,1,1,07:28:00,MISS James 21' Jump Shot,"","","",,15,,,2544,272,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
46,4,0,1,07:26:00,"","",Murray REBOUND (Off:0 Def:2),TRUE,missed.shot,15,,,1627749,274,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
47,5,1,1,07:16:00,Davis STEAL (1 STL),"",DeRozan Bad Pass Turnover (P1.T1),TRUE,turnover,16,,,201942,284,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
49,1,50,1,07:11:00,McGee 1' Running Dunk (2 PTS) (James 3 AST),"","",TRUE,made.shot,17,6 - 6,TIE,201580,289,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
51,2,1,1,06:44:00,"","",MISS Forbes 25' 3PT Jump Shot,"",,18,,,1627854,316,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
52,4,0,1,06:41:00,"","",Murray REBOUND (Off:1 Def:2),"",,18,,,1627749,319,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
53,1,1,1,06:38:00,"","",Forbes 24' 3PT Jump Shot (3 PTS) (Murray 1 AST),TRUE,made.shot,18,9 - 6,-3,1627854,322,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
55,1,1,1,06:26:00,Green 15' Jump Shot (2 PTS),"","",TRUE,made.shot,19,9 - 8,-1,201980,334,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
56,2,63,1,06:02:00,"","",MISS Aldridge 11' Fadeaway Jumper,"",,20,,,200746,358,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
57,4,0,1,06:00:00,Bradley REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,20,,,202340,360,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
58,1,51,1,05:50:00,McGee 2' Reverse Dunk (4 PTS) (Davis 1 AST),"","",TRUE,made.shot,21,9 - 10,1,201580,370,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
