eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Zubac vs. Aldridge: Tip to DeRozan,"",,,1627826,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,6,2,1,11:47:00,13,"",,0,Beverley S.FOUL (P1.T1) (Z.Zarba),"",,,201976,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
4,9,3,11,1,11:47:00,13,"",,0,"",Forbes Free Throw 1 of 2 (1 PTS),1 - 0,-1,1627854,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5,10,3,12,1,11:47:00,13,TRUE,last.ft.made,0,"",Forbes Free Throw 2 of 2 (2 PTS),2 - 0,-2,1627854,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
6,11,1,1,1,11:29:00,31,TRUE,made.shot,1,George 24' 3PT Jump Shot (3 PTS) (Beverley 1 AST),"",2 - 3,1,202331,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
7,13,2,1,1,11:13:00,47,"",,2,"",MISS DeRozan 21' Jump Shot,,,201942,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,14,4,0,1,11:11:00,49,TRUE,missed.shot,2,George REBOUND (Off:0 Def:1),"",,,202331,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,15,5,1,1,11:04:00,56,TRUE,turnover,3,George Bad Pass Turnover (P1.T1),DeRozan STEAL (1 STL),,,202331,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,17,1,76,1,11:00:00,60,TRUE,made.shot,4,"",DeRozan 2' Running Finger Roll Layup (2 PTS),4 - 3,-1,201942,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,18,5,45,1,10:51:00,69,TRUE,turnover,5,Beverley Out of Bounds - Bad Pass Turnover Turnover (P1.T2),"",,,201976,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,20,2,47,1,10:37:00,83,"",,6,"",MISS Aldridge 13' Turnaround Jump Shot,,,200746,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
